5483	1	2.467113	0.05315447	1.69361	2.435199	1.306587	1.717208	0
5483	2	3.022897	0.05315447	12.8646	2.985002	1.54264	12.89261	0
5483	3	1.363875	0.05315447	1.660666	1.320259	1.767476	1.692882	0
5483	4	-0.590045	0.05315447	5.539387	-0.6310144	1.646619	5.567486	0
5483	5	7.740557	0.05315447	-4.493208	7.702084	1.565168	-4.464775	0
5483	6	6.157743	0.05315447	5.762265	6.111028	1.877916	5.794425	0
5483	7	5.297213	0.05315447	1.356001	5.255462	1.694668	1.386856	0
5484	1	2.467113	0.05315447	1.69361	2.43565	1.306565	1.717162	0
5484	2	3.022897	0.05315447	12.8646	2.985539	1.542614	12.89256	0
5484	3	1.363875	0.05315447	1.660666	1.320878	1.767447	1.692819	0
5484	4	-0.590045	0.05315447	5.539387	-0.6304685	1.64659	5.56743	0
5484	5	7.740557	0.05315447	-4.493208	7.70263	1.565141	-4.464831	0
5484	6	6.157743	0.05315447	5.762265	6.111653	1.877882	5.794361	0
5484	7	5.297213	0.05315447	1.356001	5.256054	1.694639	1.386796	0
5485	1	2.467113	0.05315447	1.69361	2.436568	1.306549	1.716923	0
5485	2	3.022897	0.05315447	12.8646	2.986631	1.542596	12.89227	0
5485	3	1.363875	0.05315447	1.660666	1.322135	1.767425	1.692491	0
5485	4	-0.590045	0.05315447	5.539387	-0.6293308	1.646568	5.567132	0
5485	5	7.740557	0.05315447	-4.493208	7.703738	1.565123	-4.46512	0
5485	6	6.157743	0.05315447	5.762265	6.112957	1.877857	5.794021	0
5485	7	5.297213	0.05315447	1.356001	5.257258	1.694619	1.386482	0
5486	1	2.467113	0.05315447	1.69361	2.437938	1.306517	1.716568	0
5486	2	3.022897	0.05315447	12.8646	2.988259	1.542557	12.89185	0
5486	3	1.363875	0.05315447	1.660666	1.324009	1.767381	1.692006	0
5486	4	-0.590045	0.05315447	5.539387	-0.6276227	1.646526	5.566674	0
5486	5	7.740557	0.05315447	-4.493208	7.70539	1.565084	-4.465548	0
5486	6	6.157743	0.05315447	5.762265	6.114909	1.877809	5.793495	0
