17	1	823.2211	228.4032	0
18	1	818.8873	227.8982	0
18	2	-476.0933	10.38074	0
19	1	812.5406	227.1348	0
19	2	-475.0441	10.63699	0
20	1	806.2305	227.4736	0
20	2	-473.7325	10.93402	0
21	1	799.5741	228.477	0
21	2	-471.111	12.07834	0
22	1	791.9476	230.8047	0
22	2	-469.283	12.11545	0
23	1	791.8182	231.8438	0
23	2	-467.3091	11.99866	0
24	1	787.8679	232.4472	0
24	2	-465.3581	12.24484	0
25	1	783.2	233.1419	0
25	2	-463.1404	12.49277	0
26	1	776.6339	233.9592	0
26	2	-460.692	12.72961	0
27	1	769.0484	234.8747	0
27	2	-457.9897	12.96991	0
28	1	760.9494	235.5436	0
28	2	-455.1214	13.2326	0
29	1	752.5072	236.0303	0
29	2	-452.0631	13.54742	0
30	1	752.4558	237.2566	0
30	2	-448.8168	13.92584	0
31	1	747.9814	237.058	0
31	2	-445.5662	14.28699	0
32	1	743.4255	236.6882	0
32	2	-442.4824	14.75342	0
33	1	736.5927	236.7296	0
33	2	-439.5819	15.16147	0
34	1	729.6393	236.858	0
34	2	-437.0121	15.60101	0
35	1	721.8889	236.8518	0
35	2	-434.8496	16.10287	0
36	1	713.0949	236.8605	0
36	2	-432.8675	16.61035	0
37	1	712.5259	240.2337	0
37	2	-430.2379	17.21194	0
38	1	707.5205	238.0768	0
38	2	-427.0898	17.89075	0
39	1	703.1117	238.5032	0
39	2	-423.6233	18.60669	0
40	1	697.5302	240.2037	0
40	2	-420.1279	19.3132	0
41	1	690.7668	240.6042	0
41	2	-417.09	19.90356	0
42	1	683.3835	241.4785	0
42	2	-413.722	20.62628	0
43	1	674.8381	242.3961	0
43	2	-410.044	21.6976	0
44	1	672.9366	243.453	0
44	2	-407.0208	22.3291	0
45	1	667.9524	243.838	0
45	2	-404.5403	22.68115	0
46	1	662.7355	244.0519	0
46	2	-402.1231	22.896	0
47	1	657.3326	243.7924	0
47	2	-399.4297	22.56894	0
48	1	650.784	243.5945	0
48	2	-396.7733	22.07578	0
49	1	642.9846	243.6339	0
49	2	-394.0929	22.38843	0
50	1	635.1302	243.659	0
50	2	-390.9716	22.67596	0
51	1	633.1485	245.9169	0
51	2	-387.5293	22.95419	0
52	1	628.7584	244.3162	0
52	2	-383.9277	23.29581	0
53	1	623.1672	242.6283	0
53	2	-380.158	23.71829	0
54	1	619.6667	242.6726	0
54	2	-376.5483	24.17957	0
55	1	616.467	243.1227	0
55	2	-373.277	24.65186	0
56	1	613.3272	245.2289	0
56	2	-370.3879	25.10419	0
57	1	610.2621	245.4476	0
57	2	-368.0191	25.63281	0
58	1	606.7451	245.6408	0
58	2	-365.9979	26.17923	0
59	1	602.9982	245.9439	0
59	2	-363.3107	26.80737	0
60	1	599.0777	246.1004	0
60	2	-360.0508	27.52136	0
61	1	595.0247	246.1957	0
61	2	-356.4715	28.27231	0
62	1	591.3206	245.9994	0
62	2	-352.9774	28.98404	0
63	1	587.8785	245.7907	0
63	2	-349.8762	29.595	0
64	1	584.7257	245.3207	0
64	2	-346.3934	30.41864	0
65	1	582.112	244.7619	0
65	2	-342.7014	31.53442	0
66	1	579.093	244.2386	0
66	2	-339.9139	31.97116	0
67	1	575.7462	243.749	0
67	2	-337.4323	32.26926	0
68	1	572.2434	243.2764	0
68	2	-334.8505	32.34586	0
69	1	568.9242	242.8409	0
69	2	-332.0225	31.68805	0
70	1	565.6665	242.4235	0
70	2	-329.4366	31.67889	0
71	1	562.1283	241.7031	0
71	2	-326.4945	31.98837	0
72	1	558.5951	240.8779	0
72	2	-323.2007	32.26221	0
73	1	555.5281	240.6665	0
73	2	-319.7177	32.55267	0
74	1	552.5403	240.542	0
74	2	-316.0511	32.9454	0
75	1	549.5873	240.7962	0
75	2	-312.3318	33.33218	0
76	1	546.6646	241.9482	0
76	2	-308.9101	33.85794	0
77	1	543.8963	242.1148	0
77	2	-305.7933	34.30066	0
78	1	540.9762	242.0654	0
78	2	-303.1125	34.79587	0
79	1	537.9717	242.136	0
79	2	-300.9178	35.3663	0
80	1	534.9279	242.2644	0
80	2	-298.5845	35.91797	0
81	1	531.8806	242.3641	0
81	2	-295.5217	36.64026	0
82	1	528.7913	242.4087	0
82	2	-292.1378	37.35602	0
83	1	525.6961	242.4928	0
83	2	-288.574	38.09964	0
84	1	522.8004	242.4011	0
84	2	-285.4077	38.72775	0
85	1	520.053	242.3766	0
85	2	-282.1107	39.40988	0
86	1	517.3881	242.3134	0
86	2	-278.5104	40.44385	0
87	1	514.8295	242.174	0
