18	1	671.9927	232.0353	0
18	2	-112.8022	156.188	0
19	1	669.5916	232.3878	0
19	2	-112.2411	156.2303	0
20	1	666.5873	232.828	0
20	2	-111.5405	156.2831	0
21	1	663.0558	233.344	0
21	2	-110.7185	156.345	0
22	1	659.0626	233.9258	0
22	2	-109.7914	156.4149	0
23	1	654.6639	234.5642	0
23	2	-108.773	156.4916	0
24	1	653.101	234.7881	0
24	2	-107.6753	156.5743	0
25	1	650.8121	235.1144	0
25	2	-106.5088	156.6622	0
26	1	647.8907	235.5294	0
26	2	-105.2823	156.7546	0
27	1	644.4168	236.0213	0
27	2	-104.0039	156.851	0
28	1	640.459	236.5795	0
28	2	-102.6802	156.9507	0
29	1	636.0583	237.175	0
29	2	-101.3171	157.0534	0
30	1	631.2688	237.8024	0
30	2	-99.91988	157.1587	0
31	1	629.653	237.9964	0
31	2	-98.49271	157.2663	0
32	1	627.2823	238.2735	0
32	2	-97.03944	157.3758	0
33	1	624.2543	238.6226	0
33	2	-95.56352	157.487	0
34	1	620.6528	239.0339	0
34	2	-94.06775	157.5997	0
35	1	616.5507	239.4987	0
35	2	-92.55458	157.7137	0
36	1	612.0099	240.0095	0
36	2	-91.02623	157.8289	0
37	1	607.0847	240.5597	0
37	2	-89.48465	157.9451	0
38	1	605.4358	240.7398	0
38	2	-87.93133	158.0621	0
39	1	603.0211	241.0015	0
39	2	-86.36775	158.1799	0
40	1	599.9398	241.3338	0
40	2	-84.7951	158.2984	0
41	1	596.2772	241.727	0
41	2	-83.21446	158.4175	0
42	1	592.1069	242.1726	0
42	2	-81.62674	158.5372	0
43	1	587.4924	242.6632	0
43	2	-80.03273	158.6573	0
44	1	582.4886	243.1922	0
44	2	-78.43314	158.7778	0
45	1	580.8141	243.3658	0
45	2	-76.82858	158.8987	0
46	1	578.3625	243.6182	0
46	2	-75.2195	159.02	0
47	1	575.2344	243.9387	0
47	2	-73.60643	159.1415	0
48	1	571.5015	244.2971	0
48	2	-71.98974	159.2633	0
49	1	567.241	244.6879	0
49	2	-70.36977	159.3854	0
50	1	562.5201	245.1062	0
50	2	-68.74683	159.5077	0
51	1	557.3965	245.5477	0
51	2	-67.12103	159.6302	0
52	1	555.6783	245.6847	0
52	2	-65.49284	159.7529	0
53	1	553.1609	245.8808	0
53	2	-63.86222	159.8758	0
54	1	550.6829	246.043	0
54	2	-62.22948	159.9988	0
55	1	548.2389	246.1759	0
55	2	-60.59467	160.122	0
56	1	545.8248	246.2832	0
56	2	-58.95802	160.2453	0
57	1	543.4367	246.3682	0
57	2	-57.31952	160.3688	0
58	1	541.0714	246.4338	0
58	2	-55.67936	160.4924	0
59	1	538.7259	246.4825	0
59	2	-54.03751	160.6161	0
60	1	536.3978	246.5165	0
60	2	-52.39422	160.7399	0
61	1	534.0848	246.5378	0
61	2	-50.74936	160.8639	0
62	1	531.7852	246.5478	0
62	2	-49.10313	160.9879	0
63	1	529.4971	246.5482	0
63	2	-47.45548	161.112	0
64	1	527.2192	246.5402	0
64	2	-45.80647	161.2363	0
65	1	524.9503	246.5248	0
65	2	-44.15611	161.3607	0
66	1	522.6893	246.5031	0
66	2	-42.50446	161.4851	0
67	1	520.4363	246.476	0
67	2	-40.85157	161.6097	0
68	1	518.1925	246.4444	0
68	2	-39.19743	161.7343	0
69	1	515.9594	246.4094	0
69	2	-37.5421	161.8591	0
70	1	513.7385	246.3721	0
70	2	-35.88548	161.9839	0
71	1	511.532	246.3334	0
71	2	-34.22769	162.1088	0
72	1	509.3423	246.2945	0
72	2	-32.56881	162.2338	0
73	1	507.1711	246.2563	0
73	2	-30.90865	162.3589	0
74	1	505.0208	246.22	0
74	2	-29.24736	162.4841	0
75	1	502.893	246.1862	0
75	2	-27.5849	162.6094	0
76	1	500.7888	246.1558	0
76	2	-25.92127	162.7347	0
77	1	498.711	246.1298	0
77	2	-24.25648	162.8602	0
78	1	496.6604	246.1089	0
78	2	-22.59055	162.9857	0
79	1	494.6378	246.0934	0
79	2	-20.9235	163.1113	0
80	1	492.646	246.0848	0
80	2	-19.25535	163.237	0
81	1	490.6856	246.0833	0
81	2	-17.58608	163.3628	0
82	1	488.7595	246.0904	0
82	2	-15.91559	163.4887	0
83	1	486.8675	246.1064	0
83	2	-14.24406	163.6146	0
84	1	485.0096	246.1312	0
84	2	-12.57128	163.7407	0
85	1	483.1887	246.1668	0
85	2	-10.89744	163.8668	0
86	1	481.4043	246.2129	0
86	2	-9.222441	163.993	0
87	1	479.6595	246.2715	0
87	2	-7.546383	164.1193	0
88	1	477.9535	246.3425	0
88	2	-5.86912	164.2457	0
89	1	476.2894	246.4277	0
89	2	-4.19084	164.3722	0
90	1	474.6657	246.5269	0
90	2	-2.511317	164.4987	0
91	1	473.0854	246.6421	0
91	2	-0.8307395	164.6254	0
92	1	471.5692	246.7767	0
92	2	0.8510249	164.7521	0
93	1	470.167	246.9429	0
93	2	2.533844	164.8789	0
94	1	468.9284	247.1552	0
