17	1	954.8798	672.1434	0
18	1	954.6148	672.0386	0
18	2	424.1448	780.5848	0
19	1	954.2432	671.8916	0
19	2	424.3325	780.2321	0
19	3	926.2255	251.8454	0
20	1	953.779	671.7081	0
20	2	424.567	779.7914	0
20	3	925.7264	251.8387	0
20	4	473.4414	-334.3799	0
21	1	953.2348	671.4928	0
21	2	424.8418	779.2748	0
21	3	925.1412	251.8308	0
21	4	473.0121	-333.9823	0
21	5	-121.8094	761.8436	0
22	1	952.6212	671.2501	0
22	2	425.1518	778.6923	0
22	3	924.4815	251.822	0
22	4	472.5279	-333.5339	0
22	5	-121.5133	761.254	0
22	6	-132.8379	-376.1594	0
23	1	951.9474	670.9835	0
23	2	425.4922	778.0526	0
23	3	923.757	251.8123	0
23	4	471.9963	-333.0416	0
23	5	-121.1882	760.6064	0
23	6	-132.3268	-375.6459	0
23	7	-193.5411	231.8138	0
24	1	951.2216	670.6964	0
24	2	425.8589	777.3635	0
24	3	922.9764	251.8018	0
24	4	471.4236	-332.5111	0
24	5	-120.8379	759.9088	0
24	6	-131.776	-375.0927	0
24	7	-192.8349	231.481	0
24	8	1008.073	-402.7181	0
25	1	950.4504	670.3914	0
25	2	426.2484	776.6315	0
25	3	922.1472	251.7906	0
25	4	470.8152	-331.9476	0
25	5	-120.4657	759.1677	0
25	6	-131.1911	-374.505	0
25	7	-192.0848	231.1274	0
25	8	1007.348	-402.3154	0
26	1	949.6401	670.0709	0
26	2	426.6577	775.8622	0
26	3	921.276	251.779	0
26	4	470.1759	-331.3556	0
26	5	-120.0748	758.3892	0
26	6	-130.5763	-373.8874	0
26	7	-191.2966	230.7559	0
26	8	1006.587	-401.8921	0
27	1	948.796	669.7371	0
27	2	427.0841	775.0608	0
27	3	920.3682	251.7668	0
27	4	469.5098	-330.7388	0
27	5	-119.6674	757.5778	0
27	6	-129.9359	-373.2439	0
27	7	-190.4754	230.3688	0
27	8	1005.793	-401.4511	0
28	1	947.9223	669.3914	0
28	2	427.5255	774.2314	0
28	3	919.4288	251.7542	0
28	4	468.8205	-330.1004	0
28	5	-119.2458	756.7382	0
28	6	-129.2732	-372.5781	0
28	7	-189.6257	229.9683	0
28	8	1004.972	-400.9949	0
29	1	947.0233	669.0358	0
29	2	427.9796	773.3778	0
29	3	918.462	251.7412	0
29	4	468.1111	-329.4434	0
29	5	-118.8119	755.8741	0
29	6	-128.591	-371.8928	0
29	7	-188.7511	229.556	0
29	8	1004.127	-400.5252	0
30	1	946.1021	668.6714	0
30	2	428.445	772.5033	0
30	3	917.4714	251.7279	0
30	4	467.3842	-328.7703	0
30	5	-118.3674	754.9888	0
30	6	-127.8922	-371.1907	0
30	7	-187.8549	229.1336	0
30	8	1003.261	-400.044	0
31	1	945.1616	668.2995	0
31	2	428.92	771.6106	0
31	3	916.4603	251.7143	0
31	4	466.6423	-328.0831	0
31	5	-117.9136	754.0851	0
31	6	-127.1788	-370.4739	0
31	7	-186.9402	228.7024	0
31	8	1002.377	-399.5528	0
32	1	944.2048	667.921	0
32	2	429.4034	770.7021	0
32	3	915.4313	251.7005	0
32	4	465.8873	-327.3839	0
32	5	-117.4518	753.1655	0
32	6	-126.4528	-369.7446	0
32	7	-186.0094	228.2637	0
32	8	1001.477	-399.0529	0
33	1	943.2334	667.5367	0
33	2	429.8941	769.7799	0
33	3	914.3868	251.6865	0
33	4	465.1209	-326.6741	0
33	5	-116.983	752.2319	0
33	6	-125.7159	-369.0043	0
33	7	-185.0645	227.8183	0
33	8	1000.564	-398.5456	0
34	1	942.2496	667.1476	0
34	2	430.3911	768.8459	0
34	3	913.3289	251.6723	0
34	4	464.3447	-325.9553	0
34	5	-116.5083	751.2865	0
34	6	-124.9695	-368.2544	0
34	7	-184.1075	227.3672	0
34	8	999.6394	-398.0317	0
35	1	941.255	666.7543	0
35	2	430.8935	767.9017	0
35	3	912.2594	251.6579	0
35	4	463.5599	-325.2285	0
